round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
28,0.00239512,83.9087,83.7067,86.1458,83.822,0,0.227724,0.054001,1.917123,0.456578,0.739332,0.430159,0.17644,0.007876,-0.059555,15.9292,84.0708,100.0,5.0853
29,0.00206901,84.1314,83.9533,87.5065,83.8339,0,0.225303,0.060025,1.863411,0.570144,0.854036,0.325889,0.213251,0.017637,0.109455,40.3327,59.2,99.5327,11.2012
30,0.00176101,86.3029,85.9949,86.821,86.2084,0,0.21148,0.071164,1.719476,0.602762,0.700853,0.413575,0.208286,0.004477,-0.051043,15.2,84.8,100.0,4.9266
31,0.001473,83.9087,83.7612,87.311,83.6013,0,0.225441,0.081512,1.839504,0.840624,0.807795,0.279405,0.21691,0.019626,0.101386,16.8142,83.1858,100.0,4.9
32,0.00120677,87.4165,87.1101,87.5237,87.315,1,0.212417,0.060008,1.719115,0.481495,0.664911,0.395849,0.193513,0.005981,-0.038216,14.1097,84.9558,99.0654,4.4488
33,0.00096396,80.2339,79.6971,86.4966,79.7987,0,0.22158,0.059666,1.8538,0.555441,0.774622,0.283317,0.208638,0.0174,0.093627,11.5385,88.4615,100.0,3.8112
34,0.00074606,88.9755,88.7906,88.9589,88.8473,0,0.190994,0.058175,1.465343,0.34644,0.633288,0.394003,0.222917,0.004022,-0.017192,18.5841,81.4159,100.0,5.749
35,0.00055442,82.6281,82.3889,87.3331,82.2687,0,0.205754,0.045352,1.590823,0.518679,0.73991,0.303129,0.251361,0.0223,0.123653,19.8867,79.646,99.5327,5.4834
36,0.00039022,86.0245,85.7725,87.0709,85.8824,0,0.199828,0.064574,1.606345,0.46203,0.591705,0.399423,0.211281,0.007375,-0.023887,19.2308,80.7692,100.0,6.8956
37,0.00025447,84.02,83.9668,87.6842,83.7079,0,0.218182,0.061945,1.762067,0.559117,0.689122,0.236775,0.21733,0.025434,0.129341,17.4654,81.6,99.0654,5.3106
38,0.00014801,88.5301,88.4657,89.0533,88.4053,0,0.194642,0.057512,1.566298,0.329501,0.569864,0.398436,0.212102,0.005549,-0.011731,15.3846,84.6154,100.0,4.9081
39,7.15e-05,82.461,82.1528,87.3636,82.0843,0,0.200317,0.048729,1.532295,0.531287,0.62333,0.270922,0.240317,0.017952,0.11335,18.5841,81.4159,100.0,5.4435
40,2.54e-05,89.1425,89.0449,89.6288,89.0477,0,0.221225,0.087818,1.837112,0.824649,0.55034,0.333066,0.176748,-0.000554,-0.00508,64.0,36.0,100.0,17.7862
