round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
23,0.00422361,71.6194,71.3948,74.1579,71.7527,0,0.000982,3.2e-05,0.041065,0.003063,0.004189,0.000377,0.756501,0.048479,0.010336,13.6517,62.0879,75.7396,4.5226
24,0.00383894,73.5671,73.4308,74.4898,73.7409,0,0.001008,6e-05,0.042103,0.006934,0.004373,0.000946,0.750242,0.025298,-0.017649,15.0148,62.5,77.5148,4.3078
25,0.00346146,73.0662,73.0078,74.3225,73.2367,0,0.001013,5.5e-05,0.040781,0.004824,0.004218,0.000543,0.770296,0.035858,0.002797,18.3432,61.5385,79.8817,5.2282
26,0.0030935,73.2332,73.0948,75.2247,73.3424,0,0.001087,6e-05,0.044642,0.004945,0.004601,0.000808,0.759706,0.037816,0.043975,15.3763,61.6352,77.0115,5.9767
27,0.00273732,75.1252,74.9865,75.4646,75.2514,0,0.001092,6.7e-05,0.041707,0.004578,0.004094,0.000563,0.803118,0.058086,0.03267,19.6703,60.0,79.6703,5.2687
28,0.00239512,74.9026,74.8105,75.4153,75.0732,0,0.001168,6e-05,0.0429,0.005672,0.004209,0.000522,0.810097,0.046413,0.021886,21.2131,59.2814,80.4945,5.8692
29,0.00206901,75.5704,75.5106,76.5578,75.6598,0,0.001252,6.8e-05,0.04295,0.003837,0.004238,0.000616,0.841665,0.08073,0.061356,27.6432,52.8302,80.4734,7.9292
30,0.00176101,76.739,76.671,76.7463,76.8534,0,0.001393,0.00011,0.043454,0.00682,0.004121,0.000748,0.872373,0.099914,0.08127,25.01,51.5723,76.5823,7.34
31,0.001473,77.3511,77.413,78.1562,77.4075,0,0.001586,6.6e-05,0.046381,0.003471,0.004393,0.000486,0.890655,0.115895,0.09738,8.2954,70.4403,78.7356,2.6779
32,0.00120677,76.4608,76.3535,76.8844,76.6212,0,0.001833,9.4e-05,0.043695,0.003615,0.004048,0.000546,0.93418,0.225413,0.229352,17.1798,68.5345,85.7143,5.0734
33,0.00096396,76.739,76.6862,77.234,76.8765,0,0.002282,0.000195,0.047918,0.004363,0.004223,0.000554,0.951014,0.244209,0.230113,15.6039,65.4088,81.0127,4.4711
34,0.00074606,77.2398,77.2184,77.3945,77.3521,0,0.003152,0.000322,0.051811,0.003426,0.00465,0.000373,0.975489,0.428116,0.371568,10.3797,70.0,80.3797,3.7478
35,0.00055442,77.1842,77.2448,77.843,77.2559,0,0.004416,0.00021,0.057251,0.0029,0.004965,0.000477,0.991606,0.668921,0.639711,9.6949,72.8448,82.5397,3.3321
36,0.00039022,77.9076,77.9109,77.9854,78.0244,0,0.005996,0.000133,0.06781,0.001534,0.006009,0.000307,0.996781,0.830421,0.810035,14.7741,69.8413,84.6154,4.0552
37,0.00025447,78.7423,78.7008,78.6761,78.8394,0,0.006846,0.000157,0.070594,0.001523,0.006023,0.000269,0.998622,0.914591,0.907874,11.0556,75.7576,86.8132,3.3228
38,0.00014801,79.2988,79.2441,79.263,79.399,0,0.007236,4.9e-05,0.070121,0.000448,0.005771,8.6e-05,0.999333,0.954313,0.953092,7.1262,77.4892,84.6154,1.985
39,7.15e-05,79.6884,79.6558,79.7522,79.7743,0,0.007442,1.8e-05,0.068525,0.000169,0.005422,6.7e-05,0.999737,0.980193,0.979313,9.324,77.4892,86.8132,3.0614
40,2.54e-05,79.1875,79.1941,79.3602,79.2694,0,0.007572,3e-06,0.066855,4.5e-05,0.005044,3.3e-05,0.999925,0.994386,0.992999,10.395,78.355,88.75,3.6813
