round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
20,0.0053969,16.8708,11.0272,8.1793,17.0161,0,0.150778,0.126743,0.686691,0.463561,1.127349,0.91657,0.172488,0.019449,0.009405,100.0,0.0,100.0,38.447
21,0.005005,34.6882,23.9832,18.7349,34.4711,0,0.161198,0.128227,0.719999,0.595238,1.272255,0.980478,0.169348,0.037396,0.05302,85.7143,14.2857,100.0,33.6678
22,0.0046131,15.8129,8.1733,6.0304,15.8583,0,0.150588,0.127658,0.773237,0.575847,1.11552,0.888514,0.163714,0.007541,0.000992,100.0,0.0,100.0,38.592
23,0.00422361,31.4031,19.7397,14.9839,31.2584,0,0.160756,0.128779,0.782196,0.659138,1.272173,0.971874,0.170032,0.022976,0.05681,70.5882,29.4118,100.0,31.8312
24,0.00383894,21.9933,14.7817,11.4109,22.1254,0,0.148713,0.125977,0.618383,0.426821,1.112697,0.892655,0.162905,0.021398,0.002642,100.0,0.0,100.0,37.3901
25,0.00346146,26.7817,14.4108,10.709,26.6997,0,0.157228,0.125947,0.649235,0.523574,1.279814,0.982922,0.176168,0.029237,0.051628,70.5882,29.4118,100.0,26.8659
26,0.0030935,19.265,9.4459,6.9433,19.4739,0,0.149223,0.125008,0.628597,0.472828,1.103211,0.892754,0.165977,0.027239,-0.003688,100.0,0.0,100.0,40.7706
27,0.00273732,29.9555,19.058,14.3317,29.812,0,0.159025,0.127557,0.758191,0.668505,1.272631,0.98352,0.161648,0.021899,0.052066,100.0,0.0,100.0,40.7847
28,0.00239512,21.4365,14.3821,10.785,21.594,0,0.149916,0.126467,0.655834,0.463048,1.112574,0.890482,0.168492,0.019563,0.010316,100.0,0.0,100.0,38.0518
29,0.00206901,28.3964,16.0228,12.234,28.2991,0,0.160172,0.127158,0.71216,0.600961,1.258797,0.963209,0.168281,0.02925,0.051861,70.5882,29.4118,100.0,29.0906
30,0.00176101,24.6659,16.467,12.32,24.8396,0,0.153308,0.12624,0.74868,0.575657,1.087877,0.867353,0.156123,0.016348,-0.011121,100.0,0.0,100.0,37.7794
31,0.001473,28.8419,17.7109,13.6216,28.7186,0,0.168482,0.132695,0.940243,0.81624,1.255687,0.959541,0.146808,0.017362,0.048372,70.5882,29.4118,100.0,27.0576
32,0.00120677,17.4833,10.0528,7.9243,17.5465,0,0.147689,0.124303,0.630997,0.491294,1.101359,0.893166,0.166967,0.035663,-0.002344,100.0,0.0,100.0,37.9706
33,0.00096396,28.6192,18.1074,13.7441,28.4841,0,0.159581,0.125862,0.764265,0.62753,1.272316,0.989358,0.16457,0.019582,0.056413,70.5882,29.4118,100.0,28.8741
34,0.00074606,17.7617,11.8886,9.4088,17.8612,0,0.151242,0.126357,0.68278,0.516131,1.08821,0.883995,0.159831,0.030188,-0.002032,100.0,0.0,100.0,39.1777
35,0.00055442,28.0624,15.9605,12.2307,27.9643,0,0.156239,0.125498,0.715556,0.578176,1.24839,0.969829,0.163892,0.011606,0.04873,70.5882,29.4118,100.0,26.5656
36,0.00039022,29.343,19.0448,16.001,29.5985,0,0.153071,0.127823,0.655975,0.516586,1.077345,0.85319,0.16252,0.031122,0.002008,100.0,0.0,100.0,39.1306
37,0.00025447,29.7884,17.7508,13.7899,29.6713,0,0.161179,0.127568,0.849283,0.701976,1.227706,0.954905,0.156874,0.014137,0.04247,70.5882,29.4118,100.0,26.5514
38,0.00014801,30.9577,20.0684,19.8198,31.2399,0,0.165031,0.150863,0.825118,0.699588,1.076214,0.849979,0.135133,0.012441,0.001273,100.0,0.0,100.0,38.0884
39,7.15e-05,31.3474,19.4803,14.7638,31.2088,0,0.166079,0.129079,0.885345,0.664911,1.217899,0.940246,0.150675,0.024224,0.039764,83.3333,16.6667,100.0,31.5042
40,2.54e-05,14.2539,9.3175,6.943,14.3289,0,0.154154,0.127144,0.765838,0.551649,1.075419,0.82522,0.152242,0.015292,0.007358,100.0,0.0,100.0,37.1749
