round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
12,0.00824899,24.7216,9.9107,6.1804,25.0,0,0.445028,0.378277,1.169394,0.897516,2.989616,2.468108,0.433855,0.32384,0.340221,70.5882,29.4118,100.0,21.6169
13,0.00794099,24.9443,9.9822,6.2361,25.0,0,0.355228,0.494258,0.927799,1.514452,1.671909,1.766691,0.226434,0.033296,0.024631,100.0,0.0,100.0,38.1945
14,0.00761488,25.2784,10.0889,6.3196,25.0,0,0.438985,0.34445,1.532663,1.234405,1.922456,1.70041,0.260245,0.238703,0.170776,31.1475,68.8525,100.0,12.0345
15,0.00727268,24.7216,9.9107,6.1804,25.0,0,0.402212,0.727531,0.713826,1.012293,1.260658,1.469886,0.462608,0.292428,0.108984,100.0,0.0,100.0,40.377
16,0.0069165,25.2784,10.0889,6.3196,25.0,0,0.37258,0.281653,0.763659,0.70165,1.532951,1.398156,0.119482,0.238564,0.107117,100.0,0.0,100.0,40.377
17,0.00654854,24.9443,9.9822,6.2361,25.0,0,0.360701,0.424498,0.439731,0.472072,0.969197,0.901053,0.164513,0.097988,0.055825,100.0,0.0,100.0,38.1945
18,0.00617106,25.2784,10.0889,6.3196,25.0,0,0.355693,0.313501,0.508335,0.334695,0.928604,0.738964,0.165811,0.15076,-0.016579,70.5882,29.4118,100.0,21.6169
19,0.00578639,24.9443,9.9822,6.2361,25.0,0,0.367662,0.456538,0.418541,0.420318,0.784882,0.55689,-0.044911,-0.0201,-0.061841,100.0,0.0,100.0,40.377
20,0.0053969,24.7216,9.9107,6.1804,25.0,0,0.458385,0.402693,0.535188,0.346507,0.873058,0.616544,0.260445,0.194147,-0.000429,70.5882,29.4118,100.0,21.6169
21,0.005005,24.9443,9.9822,6.2361,25.0,0,0.452999,0.504306,0.40784,0.492531,0.864043,0.667982,-0.048684,-0.068319,-0.071489,100.0,0.0,100.0,40.377
22,0.0046131,24.7216,9.9107,6.1804,25.0,0,0.52923,0.45094,0.608693,0.410697,1.055554,0.762891,0.29298,0.240346,0.082155,70.5882,29.4118,100.0,21.6169
23,0.00422361,24.9443,9.9822,6.2361,25.0,0,0.389798,0.339365,0.389303,0.511979,0.986872,0.885486,-0.046776,-0.07391,-0.076218,100.0,0.0,100.0,40.377
24,0.00383894,24.7216,9.9107,6.1804,25.0,0,0.288218,0.285459,0.477841,0.310277,0.998346,0.727648,0.151222,0.179493,0.066647,70.5882,29.4118,100.0,21.6169
25,0.00346146,24.9443,9.9822,6.2361,25.0,0,0.306722,0.232152,0.359427,0.37932,0.911608,0.718244,-0.056237,-0.059878,-0.084213,100.0,0.0,100.0,40.377
26,0.0030935,24.7216,9.9107,6.1804,25.0,0,0.283092,0.259599,0.461294,0.30682,0.977255,0.681693,0.043741,0.174869,0.053589,70.5882,29.4118,100.0,21.6169
27,0.00273732,24.9443,9.9822,6.2361,25.0,0,0.320468,0.237146,0.348314,0.365472,0.895253,0.70507,-0.063334,-0.068557,-0.082487,100.0,0.0,100.0,40.377
28,0.00239512,24.7216,9.9107,6.1804,25.0,0,0.313394,0.271338,0.455524,0.304425,0.971933,0.675916,0.013939,0.173066,0.060015,70.5882,29.4118,100.0,21.6169
29,0.00206901,24.9443,9.9822,6.2361,25.0,0,0.345575,0.261018,0.344693,0.360075,0.875691,0.699751,-0.068787,-0.076506,-0.084132,100.0,0.0,100.0,40.377
30,0.00176101,24.7216,9.9107,6.1804,25.0,0,0.355051,0.291071,0.44834,0.300718,0.961854,0.66117,-0.008481,0.15445,0.059548,70.5882,29.4118,100.0,21.6169
31,0.001473,24.9443,9.9822,6.2361,25.0,0,0.365346,0.288237,0.343403,0.350725,0.851787,0.680177,-0.072596,-0.076073,-0.080006,100.0,0.0,100.0,40.377
32,0.00120677,24.7216,9.9107,6.1804,25.0,0,0.392282,0.31422,0.439493,0.296472,0.942874,0.643325,-0.026695,0.13626,0.054724,70.5882,29.4118,100.0,21.6169
33,0.00096396,24.9443,9.9822,6.2361,25.0,0,0.381311,0.311123,0.33967,0.342451,0.828631,0.661081,-0.070198,-0.077055,-0.078582,100.0,0.0,100.0,40.377
34,0.00074606,25.2784,10.0889,6.3196,25.0,0,0.430069,0.344242,0.444014,0.30369,0.942873,0.642377,-0.040603,0.136302,0.054217,70.5882,29.4118,100.0,21.6169
35,0.00055442,24.9443,9.9822,6.2361,25.0,0,0.406018,0.33045,0.336984,0.349672,0.810983,0.651917,-0.045318,-0.06623,-0.062668,100.0,0.0,100.0,40.377
36,0.00039022,25.2784,10.0889,6.3196,25.0,0,0.482241,0.420993,0.471403,0.341349,0.998499,0.7002,-0.044919,0.160345,0.065608,70.5882,29.4118,100.0,21.6169
37,0.00025447,24.7216,9.9107,6.1804,25.0,0,0.421922,0.4272,0.351373,0.393617,0.863166,0.735503,0.025123,-0.016011,-0.013962,100.0,0.0,100.0,40.377
38,0.00014801,25.2784,10.0889,6.3196,25.0,0,0.49593,0.449994,0.465329,0.37058,1.1503,0.935185,0.018923,0.159461,0.068403,100.0,0.0,100.0,40.377
39,7.15e-05,24.7216,9.9107,6.1804,25.0,0,0.358329,0.350239,0.362823,0.360281,0.955523,0.828524,0.109069,0.041994,0.029784,100.0,0.0,100.0,40.377
40,2.54e-05,25.2784,10.0889,6.3196,25.0,0,0.308963,0.252227,0.402946,0.294768,1.001408,0.786838,-0.002237,0.116128,-0.003538,100.0,0.0,100.0,40.377
