round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
30,0.00176101,21.2695,13.6277,10.1534,21.2351,0,0.177373,0.16355,0.744193,0.664868,1.067661,0.875559,0.1135,0.02054,-0.067022,100.0,0.0,100.0,40.678
31,0.001473,25.6125,12.6131,8.8315,25.5683,0,0.185855,0.155175,0.745823,0.72297,1.253247,0.895241,0.183737,0.038774,0.085215,70.5882,29.4118,100.0,26.2849
32,0.00120677,16.147,9.4981,8.5729,16.1469,0,0.168821,0.152525,0.693428,0.590832,1.05085,0.857983,0.124596,0.029407,-0.071012,100.0,0.0,100.0,37.7505
33,0.00096396,25.0557,11.497,7.6341,25.003,0,0.184203,0.146907,0.705355,0.61771,1.242726,0.869182,0.174532,0.039668,0.078822,70.5882,29.4118,100.0,27.5661
34,0.00074606,26.392,16.6303,12.4801,26.1957,0,0.165341,0.14527,0.579362,0.444964,1.065519,0.859945,0.135836,0.045669,-0.069906,100.0,0.0,100.0,38.2844
35,0.00055442,24.9443,13.7787,10.217,24.9264,0,0.178665,0.140974,0.690099,0.565343,1.266953,0.90512,0.194526,0.04526,0.086947,83.3333,16.6667,100.0,30.5193
36,0.00039022,26.2249,13.1407,11.8574,25.9597,0,0.166901,0.148088,0.637162,0.497831,1.080564,0.894636,0.127705,0.025283,-0.062048,100.0,0.0,100.0,37.2059
37,0.00025447,32.1269,20.4853,15.5682,32.1817,0,0.178206,0.139762,0.636474,0.475194,1.287354,0.921705,0.198851,0.050143,0.098179,83.3333,16.6667,100.0,31.8278
38,0.00014801,29.1203,19.315,14.4932,28.95,0,0.167673,0.147557,0.636994,0.516721,1.084688,0.894967,0.126777,0.030431,-0.064294,100.0,0.0,100.0,37.8777
39,7.15e-05,25.6682,12.3157,8.6292,25.6216,0,0.176762,0.13958,0.606251,0.485138,1.282163,0.920977,0.197763,0.05249,0.094176,70.5882,29.4118,100.0,28.2273
40,2.54e-05,27.951,15.969,19.6468,27.6911,0,0.171537,0.147495,0.59443,0.476741,1.081213,0.891231,0.1339,0.039994,-0.065825,100.0,0.0,100.0,39.3916
