round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
20,0.0053969,25.0557,10.0178,6.2639,25.0,0,0.197545,0.156355,0.801162,0.548616,0.701275,0.52938,0.163452,0.018541,0.025412,70.5882,29.4118,100.0,21.6169
21,0.005005,24.9443,9.9822,6.2361,25.0,0,0.187534,0.159919,0.804542,0.602813,0.584543,0.477551,0.111796,-0.00432,-0.063174,100.0,0.0,100.0,37.7636
22,0.0046131,25.2784,10.0889,6.3196,25.0,0,0.249,0.183863,1.250717,1.00005,1.381231,1.059059,0.319445,0.247166,0.161091,70.5882,29.4118,100.0,21.6169
23,0.00422361,25.5011,11.4145,18.7853,25.5646,0,0.221746,0.224378,0.762124,0.753684,0.883213,0.830914,0.165779,0.051662,0.019798,100.0,0.0,100.0,40.377
24,0.00383894,25.2784,10.0889,6.3196,25.0,0,0.240154,0.173071,0.856167,0.553079,0.908633,0.711717,0.162052,0.050532,0.038358,70.5882,29.4118,100.0,21.6169
25,0.00346146,25.0,10.2049,16.2395,25.0568,0,0.216753,0.178015,0.809512,0.578873,0.685276,0.560816,0.091358,-0.019658,-0.015798,100.0,0.0,100.0,40.377
26,0.0030935,24.7216,9.9107,6.1804,25.0,0,0.219018,0.160754,0.961874,0.639321,0.69265,0.511013,0.172881,0.041184,0.036163,70.5882,29.4118,100.0,21.6169
27,0.00273732,24.9443,9.9822,6.2361,25.0,0,0.235113,0.202753,1.012956,0.873439,0.775867,0.698941,0.07072,-0.014595,-0.055292,100.0,0.0,100.0,40.377
28,0.00239512,24.7216,9.9107,6.1804,25.0,0,0.246419,0.182549,0.980107,0.675456,1.012055,0.787086,0.274992,0.1503,0.111026,70.5882,29.4118,100.0,21.6169
29,0.00206901,24.9443,9.9822,6.2361,25.0,0,0.205239,0.193988,0.620698,0.499476,0.815164,0.730849,0.052905,-0.040568,-0.080416,100.0,0.0,100.0,40.377
30,0.00176101,25.0557,10.0178,6.2639,25.0,0,0.224178,0.167254,0.754367,0.536155,0.847857,0.588319,0.167028,0.048213,0.045717,70.5882,29.4118,100.0,21.6169
31,0.001473,24.9443,9.9822,6.2361,25.0,0,0.192141,0.171098,0.66768,0.514158,0.716718,0.593669,0.100396,-0.012083,-0.062994,100.0,0.0,100.0,37.7636
32,0.00120677,25.2784,10.0889,6.3196,25.0,0,0.244193,0.181892,0.867453,0.676628,1.107825,0.83906,0.22099,0.112187,0.093149,70.5882,29.4118,100.0,21.6169
33,0.00096396,24.7216,9.9107,6.1804,25.0,0,0.204533,0.18738,0.609703,0.529998,0.924646,0.828949,0.169724,0.060706,0.009702,100.0,0.0,100.0,40.377
34,0.00074606,25.2784,10.0889,6.3196,25.0,0,0.217845,0.171381,0.620593,0.443641,0.95927,0.776805,0.133712,0.055417,0.003126,100.0,0.0,100.0,40.377
35,0.00055442,24.7216,9.9107,6.1804,25.0,0,0.20068,0.164327,0.694168,0.532991,0.789994,0.55613,0.164391,0.097665,-0.016188,100.0,0.0,100.0,40.377
36,0.00039022,24.9443,9.9822,6.2361,25.0,0,0.187071,0.171212,0.680175,0.639768,0.77203,0.61857,0.090573,-0.015309,-0.07639,100.0,0.0,100.0,40.377
37,0.00025447,24.7216,9.9107,6.1804,25.0,0,0.241033,0.17494,0.884273,0.604811,1.087965,0.81656,0.301273,0.236793,0.102616,31.1475,68.8525,100.0,9.8788
38,0.00014801,24.9443,9.9822,6.2361,25.0,0,0.195683,0.19425,0.520641,0.468833,0.938977,0.837985,0.064357,-0.029399,-0.081585,100.0,0.0,100.0,40.377
39,7.15e-05,24.7216,9.9107,6.1804,25.0,0,0.208713,0.165551,0.538346,0.385314,0.957226,0.680918,0.181506,0.073811,0.048623,70.5882,29.4118,100.0,21.6169
40,2.54e-05,24.9443,9.9822,6.2361,25.0,0,0.188678,0.166476,0.581053,0.451251,0.840189,0.645822,0.075234,-0.019021,-0.07799,100.0,0.0,100.0,40.377
