round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
12,0.00824899,88.1535,87.9993,88.7213,87.8226,0,0.240294,0.022714,2.49706,0.274999,0.220342,0.020844,0.213864,0.009846,0.06268,17.3862,72.7778,90.1639,4.8791
13,0.00794099,89.099,88.9685,89.6336,88.8222,0,0.21841,0.026889,2.206771,0.392794,0.199513,0.022343,0.253526,0.011716,0.154172,8.2801,80.791,89.071,2.4035
14,0.00761488,89.7108,89.6135,90.048,89.466,1,0.254394,0.029116,2.635774,0.383616,0.211972,0.034721,0.197954,0.011778,0.034695,11.0659,79.3296,90.3955,3.741
15,0.00727268,90.7675,90.6906,91.0503,90.5772,0,0.224131,0.019898,2.229062,0.260552,0.177247,0.020058,0.22153,0.009467,0.067046,17.0036,71.8232,88.8268,5.771
16,0.0069165,91.7686,91.7053,91.9564,91.6074,0,0.214405,0.022571,2.122737,0.30193,0.16916,0.021597,0.246584,0.010175,0.121109,14.3917,76.1111,90.5028,4.022
17,0.00654854,92.2692,92.2252,92.411,92.137,0,0.219508,0.034254,2.109497,0.455548,0.163275,0.029895,0.255082,0.009007,0.037689,14.5133,74.0113,88.5246,4.8917
18,0.00617106,91.8242,91.7608,92.1634,91.7363,0,0.209318,0.031843,2.01071,0.402363,0.157124,0.025499,0.273933,0.007982,0.076361,19.6333,73.1844,92.8177,5.6908
19,0.00578639,93.2703,93.2129,93.3176,93.1493,0,0.207864,0.027082,1.996203,0.383991,0.150822,0.029182,0.269127,0.007625,0.045312,16.3721,75.9777,92.3497,4.5613
20,0.0053969,93.2703,93.2154,93.3128,93.165,0,0.176008,0.020656,1.544481,0.2927,0.119303,0.017223,0.354856,0.014481,0.153471,6.9329,85.2459,92.1788,1.71
21,0.005005,93.0478,92.9899,93.1792,92.9569,0,0.206714,0.040147,1.903282,0.495507,0.13332,0.033027,0.270417,0.010242,0.053596,22.7589,67.7966,90.5556,6.486
22,0.0046131,92.881,92.819,93.0028,92.7742,0,0.201491,0.029686,1.850853,0.392915,0.13217,0.023734,0.281968,0.01412,0.03668,14.8431,78.453,93.2961,4.1417
23,0.00422361,93.7709,93.7136,93.8101,93.6549,0,0.164586,0.021568,1.360559,0.302712,0.106084,0.017427,0.408059,0.019823,0.149109,9.9738,82.6816,92.6554,3.1412
24,0.00383894,93.6596,93.5962,93.7229,93.54,0,0.192471,0.051422,1.747309,0.731109,0.123112,0.043089,0.330453,0.008601,0.028412,17.4863,74.3169,91.8033,5.4149
25,0.00346146,93.2703,93.2114,93.3553,93.1568,0,0.199583,0.019625,1.83029,0.264581,0.129249,0.010549,0.290521,0.011278,0.016437,13.1544,77.4011,90.5556,3.7432
26,0.0030935,93.2147,93.1599,93.4106,93.1193,0,0.181479,0.020832,1.588222,0.274345,0.101595,0.016582,0.332099,0.015106,0.077316,5.8098,84.7458,90.5556,1.9453
27,0.00273732,94.1602,94.1096,94.2015,94.0954,0,0.175197,0.035768,1.47987,0.540949,0.096999,0.026948,0.382872,0.019197,0.121964,13.5177,81.5642,95.082,3.5493
28,0.00239512,93.6596,93.5967,93.8151,93.5861,0,0.182907,0.028732,1.612837,0.384814,0.105916,0.026478,0.349911,0.015703,0.055493,14.9301,77.9661,92.8962,4.3353
29,0.00206901,94.0489,93.9957,94.0677,93.978,0,0.16883,0.025057,1.37879,0.322922,0.088099,0.01854,0.389662,0.021396,0.085477,8.5579,85.7923,94.3503,2.5062
30,0.00176101,94.1046,94.0554,94.1416,94.053,0,0.170188,0.033686,1.372362,0.480545,0.09306,0.028225,0.40158,0.018783,0.046134,10.0559,84.3575,94.4134,3.2086
31,0.001473,94.2714,94.2267,94.2732,94.2178,0,0.156886,0.026791,1.237176,0.393368,0.079764,0.018005,0.44442,0.015487,0.075436,11.1949,84.9162,96.1111,3.1232
32,0.00120677,94.0489,94.0008,94.068,93.964,0,0.159527,0.030262,1.245287,0.418268,0.078852,0.025953,0.439408,0.020419,0.063296,8.4335,85.5556,93.9891,2.8096
33,0.00096396,93.7152,93.6715,93.8683,93.6575,0,0.175778,0.03341,1.497631,0.399995,0.093544,0.023838,0.368909,0.011953,0.031708,14.5251,79.8883,94.4134,3.8645
34,0.00074606,93.8265,93.7739,93.8298,93.756,0,0.14708,0.025345,1.037374,0.370493,0.064996,0.021715,0.518139,0.028841,0.09588,5.27,89.2655,94.5355,1.816
35,0.00055442,93.604,93.5525,93.666,93.5269,0,0.154805,0.028695,1.155437,0.442865,0.07874,0.029586,0.458666,0.023176,0.01391,7.2936,87.1508,94.4444,2.0132
36,0.00039022,93.8821,93.8353,93.9223,93.7921,0,0.143608,0.021314,1.046747,0.33939,0.066962,0.01966,0.530589,0.030094,0.106305,6.8238,89.2655,96.0894,2.1624
37,0.00025447,94.1602,94.1261,94.2319,94.0739,0,0.146937,0.027484,1.078923,0.388995,0.065484,0.025218,0.513696,0.025971,0.099496,6.8138,88.2682,95.082,2.1956
38,0.00014801,93.3815,93.3189,93.4529,93.2747,0,0.167102,0.030724,1.345945,0.480961,0.083001,0.030692,0.406308,0.021886,0.007732,7.8212,87.1508,94.9721,2.8932
39,7.15e-05,93.8265,93.7638,93.8836,93.7018,0,0.16005,0.034919,1.27009,0.434494,0.07571,0.034623,0.435455,0.016944,0.047302,8.4171,84.9162,93.3333,2.8846
40,2.54e-05,94.5495,94.4903,94.5416,94.4642,0,0.144061,0.027447,1.007012,0.422127,0.064209,0.023075,0.536102,0.039603,0.047589,6.2429,89.3855,95.6284,2.0004
