round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
19,0.00578639,24.9443,9.9822,6.2361,25.0,0,0.205618,0.178217,0.667399,0.504459,0.767113,0.655305,0.064178,-0.040193,-0.079795,100.0,0.0,100.0,40.377
20,0.0053969,25.2784,10.0889,6.3196,25.0,0,0.259673,0.17834,1.212386,0.828602,0.999872,0.729281,0.213058,0.15632,0.099798,70.5882,29.4118,100.0,21.6169
21,0.005005,24.7216,9.9107,6.1804,25.0,0,0.253699,0.216535,0.692145,0.542111,0.812906,0.74632,0.072752,-0.002161,-0.006743,100.0,0.0,100.0,40.377
22,0.0046131,25.2784,10.0889,6.3196,25.0,0,0.259218,0.199109,0.680579,0.52079,1.031843,0.791909,0.10793,0.032744,0.04293,100.0,0.0,100.0,40.377
23,0.00422361,24.7216,9.9107,6.1804,25.0,0,0.265184,0.228698,0.698304,0.603561,0.853494,0.713366,0.116477,0.039849,0.03075,100.0,0.0,100.0,40.377
24,0.00383894,25.2784,10.0889,6.3196,25.0,0,0.239219,0.185453,0.620329,0.46272,1.157968,0.947235,0.137395,0.063305,0.055561,100.0,0.0,100.0,40.377
25,0.00346146,24.7216,9.9107,6.1804,25.0,0,0.224828,0.209226,0.518653,0.4449,0.918602,0.773976,0.1715,0.073835,0.016179,100.0,0.0,100.0,38.1945
26,0.0030935,25.2784,10.0889,6.3196,25.0,0,0.230032,0.177874,0.556832,0.399781,0.971509,0.762557,0.102901,0.04103,-0.006406,100.0,0.0,100.0,40.377
27,0.00273732,24.7216,9.9107,6.1804,25.0,0,0.218059,0.184488,0.578469,0.475594,0.84987,0.606525,0.164354,0.095441,-0.009588,100.0,0.0,100.0,40.377
28,0.00239512,25.2784,10.0889,6.3196,25.0,0,0.226357,0.189644,0.669013,0.544591,0.853095,0.72446,0.070992,-0.004085,-0.051278,100.0,0.0,100.0,40.377
29,0.00206901,24.7216,9.9107,6.1804,25.0,0,0.227962,0.194408,0.594504,0.440008,0.953846,0.732079,0.237006,0.17486,0.054579,100.0,0.0,100.0,38.1945
30,0.00176101,24.9443,9.9822,6.2361,25.0,0,0.208538,0.181119,0.52734,0.451826,0.928747,0.729117,0.058145,-0.013352,-0.081494,100.0,0.0,100.0,40.377
31,0.001473,24.7216,9.9107,6.1804,25.0,0,0.23038,0.183526,0.629442,0.428921,0.97181,0.709921,0.253839,0.214094,0.061004,70.5882,29.4118,100.0,21.6169
32,0.00120677,24.9443,9.9822,6.2361,25.0,0,0.208171,0.192804,0.54151,0.508384,0.943241,0.769318,0.053302,-0.02768,-0.08119,100.0,0.0,100.0,40.377
33,0.00096396,24.7216,9.9107,6.1804,25.0,0,0.240116,0.185798,0.629282,0.418997,1.0217,0.751679,0.254755,0.204861,0.077505,70.5882,29.4118,100.0,21.6169
34,0.00074606,24.9443,9.9822,6.2361,25.0,0,0.207498,0.192707,0.513042,0.461499,0.935951,0.761502,0.055,-0.026263,-0.07001,100.0,0.0,100.0,40.377
35,0.00055442,24.7216,9.9107,6.1804,25.0,0,0.225184,0.172502,0.58508,0.403069,0.982417,0.692021,0.214502,0.147181,0.053148,70.5882,29.4118,100.0,21.6169
36,0.00039022,24.9443,9.9822,6.2361,25.0,0,0.199075,0.179139,0.52063,0.43381,0.905525,0.723061,0.06568,-0.026165,-0.063422,100.0,0.0,100.0,40.377
37,0.00025447,25.2784,10.0889,6.3196,25.0,0,0.219457,0.165,0.608651,0.42042,0.98542,0.684002,0.212229,0.124249,0.059961,70.5882,29.4118,100.0,21.6169
38,0.00014801,24.9443,9.9822,6.2361,25.0,0,0.195979,0.178312,0.536568,0.435901,0.899045,0.732902,0.082881,-0.019139,-0.049703,100.0,0.0,100.0,40.377
39,7.15e-05,25.2784,10.0889,6.3196,25.0,0,0.220722,0.164078,0.637136,0.449176,1.002534,0.699249,0.195152,0.096347,0.063373,70.5882,29.4118,100.0,21.6169
40,2.54e-05,24.9443,9.9822,6.2361,25.0,0,0.196533,0.177305,0.543081,0.437298,0.885621,0.741972,0.099145,-0.004282,-0.039478,100.0,0.0,100.0,40.377
