round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
21,0.005005,38.5857,28.2817,33.9193,37.9106,0,0.004917,0.000584,0.080383,0.015555,0.023927,0.007778,0.465917,-0.039761,0.016257,57.5779,34.6154,92.1933,15.9349
22,0.0046131,43.4855,38.0045,48.2025,42.7089,0,0.005003,0.000642,0.080112,0.01766,0.022938,0.007655,0.478873,-0.046537,0.008578,38.455,53.7383,92.1933,12.8701
23,0.00422361,43.1514,35.1843,50.0641,42.3593,0,0.005019,0.000776,0.076929,0.019107,0.021547,0.007995,0.525783,-0.036831,0.018907,38.455,53.7383,92.1933,11.8009
24,0.00383894,41.8708,33.9738,42.6318,41.1153,0,0.005196,0.000674,0.0786,0.015558,0.021461,0.007806,0.540109,-0.018692,0.048637,38.455,53.7383,92.1933,12.3369
25,0.00346146,41.7038,34.1077,36.7468,41.0086,0,0.005234,0.000838,0.075821,0.018602,0.01976,0.008295,0.569122,-0.024966,0.060426,32.0163,60.177,92.1933,10.6017
26,0.0030935,43.2071,36.8223,50.9355,42.427,0,0.005251,0.000864,0.074722,0.018354,0.017844,0.00831,0.586175,-0.037089,0.039477,34.7465,57.4468,92.1933,11.5465
27,0.00273732,46.9376,43.5324,52.1694,46.2138,0,0.005454,0.000963,0.073404,0.018496,0.017677,0.008134,0.618243,-0.04051,0.041495,32.0163,60.177,92.1933,10.7594
28,0.00239512,45.9911,39.5737,55.0323,45.1801,0,0.005831,0.001039,0.073238,0.017644,0.018236,0.006503,0.676712,-0.016016,0.074767,38.455,53.7383,92.1933,11.3337
29,0.00206901,46.7149,42.0488,52.4567,45.9962,0,0.006361,0.000969,0.076334,0.0159,0.016974,0.005884,0.705007,-0.011743,0.114556,42.1933,50.0,92.1933,14.6181
30,0.00176101,45.1002,40.6577,52.2816,44.3252,0,0.007029,0.001143,0.075273,0.015747,0.016324,0.006164,0.763862,0.000707,0.160159,43.1548,49.0385,92.1933,14.6429
31,0.001473,47.8842,39.2536,53.9522,46.9704,0,0.007872,0.001553,0.071966,0.018478,0.015678,0.005479,0.831355,0.030264,0.22677,38.455,53.7383,92.1933,11.8993
32,0.00120677,49.9443,47.6223,53.7614,49.211,0,0.00957,0.001677,0.074116,0.016955,0.016296,0.005531,0.884803,0.06458,0.344833,37.5204,54.6729,92.1933,12.2694
33,0.00096396,51.0579,48.5913,54.4377,50.2876,0,0.011611,0.002155,0.072816,0.013966,0.015429,0.003479,0.928677,0.13604,0.495013,44.1164,48.0769,92.1933,13.5139
34,0.00074606,49.5546,46.3609,55.1539,48.7753,0,0.015342,0.003449,0.075066,0.016486,0.016886,0.004427,0.961908,0.264386,0.658381,27.7702,64.4231,92.1933,8.6453
35,0.00055442,49.1648,44.4148,56.5888,48.3785,0,0.022271,0.002688,0.085099,0.010931,0.021089,0.002506,0.981638,0.444303,0.824289,32.6188,59.5745,92.1933,11.5213
36,0.00039022,57.3497,52.561,57.3061,56.7342,0,0.029594,0.004084,0.09329,0.009551,0.024871,0.003287,0.991288,0.629178,0.925999,32.0163,60.177,92.1933,10.8884
37,0.00025447,58.5189,56.8528,57.9588,57.8672,0,0.037018,0.002439,0.101984,0.005764,0.028683,0.001978,0.996135,0.77756,0.971599,28.6419,63.5514,92.1933,10.1103
38,0.00014801,49.7773,45.1156,59.9334,48.9936,0,0.044116,0.002001,0.111714,0.002385,0.032223,0.001328,0.998126,0.874846,0.987677,28.4765,63.7168,92.1933,9.6813
39,7.15e-05,54.6771,52.7535,58.2387,54.0637,0,0.048802,0.001908,0.116367,0.00139,0.033896,0.001343,0.999003,0.932857,0.993689,29.3615,62.8319,92.1933,9.88
40,2.54e-05,59.7996,55.3424,60.3666,59.3304,0,0.052021,0.000581,0.117955,0.000196,0.034461,0.000334,0.999701,0.979056,0.99838,28.1047,63.7168,91.8216,10.0768
