round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
13,0.00794099,69.1708,65.7602,70.8417,69.1333,0,0.190297,0.072838,1.512712,0.407605,0.371875,0.094025,0.405253,0.048679,-0.01311,28.75,62.5,91.25,8.8369
14,0.00761488,71.0072,68.8385,72.4884,71.0156,0,0.200988,0.070956,1.597203,0.432472,0.384804,0.102656,0.355628,0.040933,-0.019651,26.1638,65.0862,91.25,7.8508
15,0.00727268,69.8386,64.8691,73.3074,69.715,0,0.201764,0.070968,1.566178,0.431067,0.358817,0.081621,0.373609,0.035138,-0.009415,33.8812,57.3276,91.2088,9.2072
16,0.0069165,72.4541,72.1377,71.7584,72.7209,0,0.208752,0.073864,1.687138,0.471687,0.364857,0.100244,0.337774,0.037854,-0.00412,26.1207,66.3793,92.5,7.6682
17,0.00654854,74.0122,73.6713,73.3684,74.2419,0,0.207039,0.071095,1.668131,0.47779,0.338802,0.082286,0.33187,0.029375,0.006977,26.5517,65.9483,92.5,8.7646
18,0.00617106,75.626,75.26,75.375,75.7478,0,0.205191,0.069882,1.661083,0.471346,0.331335,0.08168,0.339798,0.037005,0.003043,23.2048,68.5535,91.7582,7.5224
19,0.00578639,76.6277,76.5122,76.2632,76.8283,0,0.21386,0.068026,1.7565,0.447766,0.306217,0.080968,0.323698,0.025685,-0.009457,26.4655,68.5345,95.0,7.4752
20,0.0053969,77.3511,77.0279,77.0706,77.4813,0,0.214334,0.066759,1.78063,0.461312,0.302006,0.080566,0.303406,0.021575,0.008494,28.7069,63.7931,92.5,8.5869
21,0.005005,76.739,76.1608,76.4045,77.0682,0,0.222879,0.068456,1.869514,0.460819,0.294951,0.075338,0.295218,0.018992,0.014107,22.6887,69.8113,92.5,7.5219
22,0.0046131,79.9666,79.7714,79.5428,80.1361,0,0.217337,0.072307,1.85169,0.525841,0.267729,0.07549,0.326066,0.027102,0.027937,24.4989,69.1824,93.6813,6.9867
23,0.00422361,80.1336,79.9275,79.799,80.3509,0,0.22912,0.071321,1.991159,0.54115,0.273327,0.068777,0.272653,0.017625,0.000261,22.2414,70.2586,92.5,6.6983
24,0.00383894,81.4135,81.2208,81.2238,81.5308,0,0.230229,0.075734,1.978692,0.536843,0.259695,0.060115,0.288235,0.022078,-0.015834,18.3323,72.327,90.6593,5.7217
25,0.00346146,81.803,81.6506,81.4756,81.9418,0,0.234841,0.070218,2.015274,0.470049,0.244133,0.063877,0.285087,0.017713,-0.005388,20.7341,73.0159,93.75,7.0437
26,0.0030935,82.8047,82.7751,82.738,82.9883,0,0.238748,0.067066,1.999887,0.513059,0.235698,0.058355,0.266982,0.018486,0.030916,22.0538,73.2759,95.3297,6.1987
27,0.00273732,82.916,82.799,82.6849,83.0982,1,0.247853,0.077355,2.159039,0.566498,0.221178,0.045775,0.238406,0.015883,-0.008327,23.3043,69.8276,93.1319,7.4414
28,0.00239512,84.6411,84.5788,84.4414,84.7774,0,0.239922,0.069731,2.039599,0.540363,0.227592,0.052239,0.271069,0.016694,0.033663,18.7069,76.2931,95.0,6.2304
29,0.00206901,84.6411,84.5946,84.4913,84.7948,0,0.240924,0.064865,2.047012,0.481582,0.200372,0.039679,0.251336,0.013864,0.019734,15.6349,79.3651,95.0,5.2276
30,0.00176101,85.5314,85.4068,85.3645,85.6208,0,0.254157,0.069308,2.195225,0.531303,0.192421,0.036372,0.223545,0.019598,-0.028917,15.395,78.355,93.75,5.3689
31,0.001473,86.5331,86.4673,86.3506,86.6482,0,0.233779,0.07055,1.995048,0.52059,0.187042,0.037463,0.279658,0.016402,0.033914,14.4397,79.3103,93.75,5.0333
32,0.00120677,86.867,86.8042,86.6891,86.9749,0,0.261866,0.072397,2.21952,0.602259,0.189844,0.041227,0.218359,0.013195,-0.01957,15.9686,77.9874,93.956,5.2499
33,0.00096396,87.3122,87.222,87.143,87.4291,0,0.248102,0.069277,2.055337,0.532416,0.167071,0.03789,0.229326,0.011706,0.030867,17.0259,76.7241,93.75,5.3136
34,0.00074606,87.98,87.9308,87.9029,88.0509,0,0.256512,0.073062,2.19826,0.617413,0.172252,0.041137,0.229287,0.014651,-0.004643,17.9712,77.3585,95.3297,6.3321
35,0.00055442,87.8687,87.8193,87.8933,87.9272,0,0.249458,0.060868,2.057533,0.528692,0.165803,0.031319,0.22138,0.012131,-0.020959,22.3737,72.956,95.3297,5.8809
36,0.00039022,87.4791,87.446,87.3991,87.5646,0,0.249738,0.06787,2.104069,0.499524,0.163315,0.036372,0.227331,0.010777,-0.027517,16.6667,76.1905,92.8571,5.3718
37,0.00025447,88.2026,88.1424,88.1956,88.2592,0,0.24751,0.057731,2.04994,0.430411,0.164545,0.034151,0.234038,0.013141,-0.022343,16.5086,79.7414,96.25,5.0057
38,0.00014801,88.0913,88.0322,88.1027,88.1473,0,0.249603,0.067239,2.066767,0.493429,0.150481,0.038194,0.227182,0.011467,0.000994,19.0948,77.1552,96.25,5.4177
39,7.15e-05,88.8147,88.7764,88.9224,88.8631,0,0.239076,0.065432,1.945403,0.514122,0.144313,0.023544,0.25213,0.011801,-0.011523,14.2147,79.7414,93.956,4.5809
40,2.54e-05,88.5921,88.5265,88.7481,88.6279,0,0.255787,0.059996,2.089375,0.53589,0.139935,0.032891,0.210671,0.010733,-0.020312,19.9792,76.7241,96.7033,5.8422
