round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
12,0.00824899,70.49,68.2999,68.8248,70.1815,0,0.204507,0.081344,1.629852,0.517013,0.484978,0.11899,0.325036,0.024997,0.002203,30.7692,69.2308,100.0,10.0786
13,0.00794099,73.7751,73.2741,73.7328,73.4819,0,0.214605,0.078867,1.708126,0.487262,0.437395,0.101241,0.304082,0.031154,-0.039114,28.4058,70.1923,98.5981,9.5991
14,0.00761488,74.7216,74.2432,74.6238,74.4285,0,0.224047,0.082194,1.85834,0.574101,0.412168,0.105362,0.26367,0.017243,-0.001161,25.9615,74.0385,100.0,8.788
15,0.00727268,75.1114,73.6122,75.0563,74.8464,0,0.233354,0.075324,1.907692,0.548226,0.392588,0.077928,0.255173,0.020263,-0.022242,33.6538,66.3462,100.0,10.6439
16,0.0069165,76.8931,76.6114,76.6663,76.6047,0,0.229834,0.070261,1.85851,0.479667,0.371247,0.108672,0.275058,0.027763,0.018658,27.8017,70.7965,98.5981,9.3693
17,0.00654854,75.7795,75.35,75.3945,75.4959,0,0.242739,0.078516,2.031322,0.543928,0.339385,0.080706,0.231596,0.012131,-0.016569,27.4443,71.1538,98.5981,9.5486
18,0.00617106,77.8396,77.6489,77.9135,77.5718,0,0.249982,0.070587,2.04876,0.502636,0.328827,0.067153,0.224111,0.014269,-0.021502,25.0,75.0,100.0,8.6749
19,0.00578639,79.3987,79.01,79.0573,79.1803,0,0.243889,0.074877,2.013182,0.573493,0.297595,0.070476,0.231014,0.009609,-0.008658,31.2904,67.3077,98.5981,10.0099
20,0.0053969,79.0089,78.9261,79.3626,78.7164,0,0.244388,0.078101,1.998303,0.597154,0.28671,0.0756,0.230019,0.011544,0.021608,24.7954,73.0769,97.8723,8.284
21,0.005005,81.1247,80.8853,80.9455,80.8981,0,0.248804,0.07575,2.017447,0.560687,0.263117,0.058654,0.220523,0.010556,-0.019738,25.027,74.0385,99.0654,8.4859
22,0.0046131,80.4009,80.2218,80.5359,80.1416,0,0.243057,0.078309,1.921572,0.666378,0.247771,0.057004,0.226811,0.00589,0.002129,25.6637,74.3363,100.0,8.2847
23,0.00422361,81.4588,81.2536,81.382,81.2192,0,0.254338,0.079855,2.001763,0.660379,0.23826,0.058775,0.234603,0.014534,-0.033601,28.7363,70.7965,99.5327,9.3103
24,0.00383894,81.9599,81.7088,81.6967,81.7468,0,0.258189,0.073767,2.013898,0.615028,0.232316,0.057798,0.213495,0.007499,-0.027789,26.5487,73.4513,100.0,9.3324
25,0.00346146,82.461,82.2715,82.2938,82.2511,1,0.265507,0.074821,2.090759,0.526803,0.232705,0.043507,0.198275,0.00688,-0.030447,23.8442,75.2212,99.0654,8.2457
26,0.0030935,82.0156,81.8356,81.9288,81.773,0,0.254181,0.075095,1.977478,0.564953,0.223815,0.043222,0.209331,0.007913,-0.031334,21.607,76.9912,98.5981,7.5689
27,0.00273732,82.9621,82.84,82.949,82.7549,0,0.262067,0.064727,2.023408,0.488188,0.217056,0.041015,0.194066,0.003565,-0.026155,29.2035,70.7965,100.0,8.8657
28,0.00239512,83.1849,82.9683,82.9702,82.9797,0,0.257528,0.061819,1.985912,0.511618,0.212102,0.033738,0.205871,0.005688,-0.03614,25.027,74.0385,99.0654,8.1382
29,0.00206901,82.7951,82.6262,83.114,82.5646,0,0.247241,0.054732,1.839973,0.520246,0.198358,0.034844,0.23044,0.011896,-0.018802,21.1538,78.8462,100.0,7.2466
30,0.00176101,83.2405,83.0103,83.0778,83.0365,0,0.262598,0.063,2.023683,0.443633,0.1882,0.035809,0.196032,0.004897,-0.042948,23.3769,75.2212,98.5981,7.7367
31,0.001473,83.4076,83.2514,83.4375,83.1721,0,0.264805,0.07033,2.043803,0.523497,0.186141,0.038118,0.203276,0.009452,-0.026577,23.1308,75.0,98.1308,7.5319
32,0.00120677,83.2405,83.0575,83.1395,83.0126,0,0.256483,0.078152,1.892127,0.662554,0.186063,0.042556,0.215505,0.011988,-0.021808,26.1909,71.6814,97.8723,7.6625
33,0.00096396,83.686,83.3367,83.3734,83.4985,0,0.250331,0.049537,1.806383,0.313981,0.180888,0.031968,0.209412,0.010696,-0.030234,18.9521,79.646,98.5981,6.1632
34,0.00074606,84.1871,84.13,84.4269,83.987,0,0.276023,0.07152,2.110884,0.686629,0.190527,0.049935,0.18801,0.010226,-0.050276,18.3231,79.8077,98.1308,6.3333
35,0.00055442,84.6325,84.1904,84.2736,84.4657,0,0.245829,0.065878,1.764754,0.566044,0.171722,0.03548,0.226651,0.011523,-0.049854,18.9521,79.646,98.5981,5.6442
36,0.00039022,85.0223,84.9641,85.4123,84.7997,0,0.234713,0.053584,1.635492,0.323162,0.170691,0.040491,0.234782,0.020105,0.014773,17.1822,81.4159,98.5981,5.6279
37,0.00025447,85.0223,84.8747,84.9398,84.8392,0,0.253048,0.071627,1.85166,0.503108,0.160624,0.041563,0.200584,0.006251,-0.029435,30.0885,69.9115,100.0,8.2278
38,0.00014801,85.1336,84.9654,84.9903,84.9445,0,0.239361,0.057939,1.674979,0.465294,0.153791,0.029701,0.239801,0.012703,-0.026623,17.6991,82.3009,100.0,5.6913
39,7.15e-05,85.412,85.2198,85.2102,85.2346,0,0.261057,0.045596,1.850084,0.507021,0.149704,0.021011,0.219191,0.008671,-0.047706,23.7946,74.3363,98.1308,8.7667
40,2.54e-05,85.1336,84.915,84.8864,84.9521,0,0.269189,0.070532,1.997934,0.579958,0.148523,0.025419,0.195951,0.004637,-0.030714,20.3044,78.7611,99.0654,6.5339
