round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
26,0.0030935,81.8587,81.9344,82.5318,81.9055,0,0.072633,0.024964,0.721961,0.154002,0.188066,0.064112,0.374771,0.008531,-0.000694,17.0283,75.4717,92.5,5.7286
27,0.00273732,80.9126,81.0829,82.6533,80.8964,1,0.071331,0.025177,0.704008,0.134137,0.182732,0.049211,0.401385,0.010227,-0.045275,14.0569,78.4431,92.5,4.4511
28,0.00239512,81.1909,81.4369,82.4873,81.2126,0,0.074279,0.02679,0.728398,0.152322,0.191181,0.04181,0.407913,0.01287,-0.031745,23.3097,70.4403,93.75,6.1114
29,0.00206901,81.3578,81.3814,82.1732,81.4006,0,0.075444,0.024531,0.734589,0.148855,0.187045,0.049433,0.3594,0.014343,-0.040859,20.1082,74.8918,95.0,5.3549
30,0.00176101,82.4151,82.5491,82.5889,82.5172,0,0.074358,0.025377,0.737075,0.146832,0.189458,0.040112,0.382543,0.023339,-0.038284,20.7862,74.2138,95.0,5.62
31,0.001473,82.3595,82.6809,83.937,82.3519,0,0.074543,0.025177,0.709202,0.142719,0.186643,0.063244,0.381347,0.009159,-0.012426,15.7626,77.9874,93.75,4.7358
32,0.00120677,83.1386,83.3207,83.8469,83.1945,0,0.08054,0.023704,0.777004,0.116679,0.190907,0.050464,0.377699,0.009407,0.011103,14.1937,77.0563,91.25,3.9998
33,0.00096396,83.2499,83.2911,84.5435,83.2553,0,0.076982,0.024422,0.74473,0.117701,0.192898,0.070306,0.344002,-0.003795,-0.016102,19.2424,75.7576,95.0,5.2061
34,0.00074606,82.2482,82.4521,83.3108,82.269,0,0.080076,0.025263,0.774622,0.156291,0.196478,0.042212,0.323889,-0.001176,-0.049737,15.2532,79.7468,95.0,4.2776
35,0.00055442,84.0289,84.006,84.2633,84.0969,0,0.076889,0.022635,0.757834,0.133329,0.180326,0.052275,0.34124,0.002072,-0.014805,11.9318,81.8182,93.75,3.7656
36,0.00039022,83.6394,83.7224,84.5163,83.6588,0,0.078034,0.024362,0.78911,0.140236,0.183499,0.057123,0.324747,-0.000532,-0.039322,16.519,78.481,95.0,4.9625
37,0.00025447,82.6377,82.8025,84.3029,82.6239,0,0.07942,0.02486,0.755983,0.125621,0.188505,0.055574,0.293646,0.001428,-0.072439,16.2608,77.4892,93.75,4.2275
38,0.00014801,84.1959,84.2994,84.8993,84.2191,0,0.077309,0.02202,0.741484,0.11029,0.181733,0.051945,0.328888,-0.006389,-0.076789,18.923,72.327,91.25,5.1833
39,7.15e-05,83.695,83.912,85.3215,83.6753,0,0.079538,0.022236,0.79317,0.109886,0.180257,0.046263,0.329235,-0.014274,-0.030415,15.1415,77.3585,92.5,4.5259
40,2.54e-05,84.0846,84.1703,85.0354,84.1103,0,0.082301,0.024313,0.803239,0.139128,0.194211,0.053908,0.32645,-0.005567,-0.056175,22.0519,71.6981,93.75,5.8159
