round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
18,0.00617106,81.3126,80.9862,81.1407,81.1279,0,0.07286,0.00879,0.701134,0.036079,0.194533,0.025116,0.671736,0.132205,0.03519,7.6255,74.8603,82.4859,2.5547
19,0.00578639,82.8699,82.4575,82.427,82.7113,1,0.071293,0.007906,0.676514,0.059134,0.192929,0.024366,0.684666,0.079235,-0.014619,12.4294,71.7514,84.1808,3.8013
20,0.0053969,82.8142,82.6455,82.7872,82.773,0,0.068414,0.004464,0.673825,0.049667,0.182194,0.018025,0.696822,0.070578,0.005841,7.0732,75.9777,83.0508,2.2169
21,0.005005,83.1479,82.7764,82.7806,83.0041,0,0.07254,0.006357,0.683466,0.049605,0.191415,0.029341,0.665742,0.058566,0.000716,15.6288,67.7966,83.4254,4.0591
22,0.0046131,83.7597,83.4087,83.5191,83.641,0,0.071708,0.008487,0.714596,0.076047,0.209255,0.026133,0.603767,0.062339,-0.006015,13.25,72.6257,85.8757,4.0859
23,0.00422361,83.2592,83.0865,83.3328,83.2062,0,0.072537,0.007507,0.709096,0.035931,0.197503,0.023955,0.624997,0.069394,-0.021056,9.8453,73.7705,83.6158,3.6638
24,0.00383894,83.9266,83.5768,83.5988,83.7645,0,0.068304,0.004993,0.698464,0.042442,0.191691,0.022651,0.6105,0.048519,0.030879,8.7706,73.743,82.5137,2.7815
25,0.00346146,84.2047,83.8352,83.9081,84.0424,0,0.0698,0.003577,0.691735,0.028289,0.183806,0.014574,0.627003,0.035343,0.026387,14.8682,74.5763,89.4444,4.3962
26,0.0030935,84.0934,83.9034,84.0362,83.9576,0,0.070276,0.006577,0.704944,0.058555,0.187054,0.026508,0.603343,0.031833,-0.047174,11.5614,73.1844,84.7458,2.7701
27,0.00273732,84.594,84.3137,84.4952,84.4942,0,0.066443,0.00443,0.69977,0.021226,0.189215,0.020408,0.564137,0.048383,0.035668,11.1976,75.1412,86.3388,2.9256
28,0.00239512,84.8721,84.5659,84.6068,84.7275,0,0.072061,0.009579,0.717516,0.044247,0.194016,0.026597,0.57139,0.026237,-0.055237,14.1166,72.2222,86.3388,4.2937
29,0.00206901,84.9277,84.609,84.6599,84.8051,0,0.071837,0.00696,0.717553,0.048341,0.197626,0.019031,0.559812,0.022297,-0.037273,8.2592,76.2712,84.5304,2.5613
30,0.00176101,83.4816,83.3033,83.5693,83.3957,0,0.071781,0.006161,0.738266,0.064028,0.174849,0.022385,0.528485,0.014947,0.015239,13.6629,72.7778,86.4407,3.8687
31,0.001473,84.594,84.2557,84.2628,84.4418,0,0.07436,0.007946,0.753938,0.064564,0.178245,0.022344,0.503381,0.020592,-0.04655,12.4294,74.5763,87.0056,3.5432
32,0.00120677,84.6496,84.2555,84.2659,84.5218,0,0.07476,0.007706,0.75447,0.073127,0.186578,0.026347,0.523726,0.019279,-0.064941,10.9686,73.1844,84.153,4.1584
33,0.00096396,85.8176,85.6345,85.825,85.7728,0,0.070916,0.004624,0.718884,0.057087,0.181976,0.02004,0.525219,0.024871,-0.017935,9.4972,77.095,86.5922,2.8583
34,0.00074606,85.0389,84.9462,85.2511,85.0108,0,0.073173,0.008681,0.724533,0.071507,0.193521,0.026001,0.485377,0.004217,-0.045679,12.5469,75.9777,88.5246,3.3467
35,0.00055442,85.3726,85.1187,85.2027,85.3095,0,0.070595,0.006568,0.732692,0.074075,0.172961,0.013528,0.48652,0.007698,-0.029948,10.7345,75.1412,85.8757,3.5993
36,0.00039022,84.9277,84.7699,84.8416,84.8497,0,0.073853,0.003236,0.759703,0.054382,0.193177,0.021317,0.555957,0.00532,-0.037747,9.1266,75.9563,85.0829,3.0372
37,0.00025447,85.0945,84.9209,85.0632,84.9867,0,0.070973,0.00473,0.73688,0.044374,0.179149,0.031141,0.492432,-0.001534,-0.018565,10.2459,75.0,85.2459,3.4969
38,0.00014801,85.2058,85.1448,85.4455,85.1318,0,0.078925,0.011819,0.803304,0.11733,0.184836,0.030943,0.470839,0.015527,-0.041851,13.9595,73.3333,87.2928,3.9694
39,7.15e-05,85.9844,85.8111,85.9511,85.9322,0,0.071379,0.006003,0.744041,0.06979,0.187201,0.028773,0.463364,0.007327,0.01904,11.4972,76.8362,88.3333,3.3841
40,2.54e-05,84.594,84.3827,84.3591,84.4547,0,0.07812,0.012478,0.795065,0.122504,0.191983,0.031273,0.448612,0.002317,-0.067591,9.1348,76.1111,85.2459,2.7353
