round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
29,0.00206901,55.0362,50.9943,52.9996,55.5059,0,0.007547,0.000681,0.062788,0.006419,0.015639,0.003507,0.874796,0.148406,0.256752,27.8223,48.4277,76.25,8.4216
30,0.00176101,57.8742,56.5278,56.5547,58.245,0,0.009008,0.000845,0.067476,0.006169,0.017229,0.0043,0.903077,0.205482,0.323383,31.2334,45.6897,76.9231,9.1859
31,0.001473,59.0985,56.1539,57.1698,59.5396,0,0.011251,0.000822,0.070458,0.005848,0.018412,0.002764,0.940649,0.319191,0.49289,28.3093,51.5723,79.8817,7.9183
32,0.00120677,61.4357,57.3893,60.2964,61.9434,0,0.014371,0.001236,0.073875,0.003625,0.019875,0.002681,0.96849,0.484722,0.666039,25.2763,52.8302,78.1065,7.5519
33,0.00096396,62.5487,58.1401,60.9423,63.0819,0,0.017952,0.001076,0.079596,0.003319,0.021854,0.001879,0.982975,0.628612,0.799566,22.5745,58.4906,81.0651,7.0192
34,0.00074606,62.8826,58.9783,59.9783,63.4366,0,0.023424,0.001564,0.093633,0.006283,0.02625,0.001713,0.988351,0.72542,0.863887,25.7564,54.717,80.4734,8.0041
35,0.00055442,64.552,62.2597,63.4709,65.0805,0,0.029566,0.001719,0.104593,0.005599,0.030248,0.002073,0.995485,0.863852,0.935769,23.927,58.4906,82.4176,8.5737
36,0.00039022,65.0529,62.7816,63.536,65.5755,0,0.034031,0.001352,0.112088,0.003226,0.032344,0.001473,0.996159,0.897331,0.966611,27.1271,56.8966,84.0237,7.4551
37,0.00025447,65.7763,63.2554,63.7255,66.2921,0,0.0385,0.000548,0.118021,0.000824,0.034341,0.00047,0.99842,0.953545,0.982782,25.9947,58.6207,84.6154,7.6938
38,0.00014801,65.3311,62.8881,63.1379,65.8382,0,0.041401,0.000254,0.11991,0.000408,0.034697,0.000275,0.999386,0.980767,0.991743,22.7148,57.7586,80.4734,6.6549
39,7.15e-05,65.0529,63.0184,63.1235,65.5423,0,0.043642,0.000102,0.120864,0.000122,0.034492,6.8e-05,0.999669,0.990439,0.997132,22.2327,56.4655,78.6982,6.6811
40,2.54e-05,64.719,62.7214,62.6202,65.203,0,0.045468,3.9e-05,0.120817,8e-05,0.034035,4.5e-05,0.999913,0.998109,0.999131,18.8218,58.1897,77.0115,5.5813
