round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
21,0.005005,81.1247,81.043,81.1376,81.0141,0,0.054864,0.014376,1.289599,0.274002,0.388714,0.079018,0.282713,0.036396,-0.018487,22.5665,74.0385,96.6049,6.3412
22,0.0046131,81.7929,81.5408,81.6931,81.6904,0,0.058488,0.019231,1.450393,0.431818,0.346605,0.045583,0.252459,0.016061,-0.053763,20.6078,76.9231,97.5309,6.4849
23,0.00422361,82.4053,82.2912,82.3764,82.2507,1,0.056567,0.016126,1.351481,0.32363,0.349108,0.056649,0.272825,0.024462,-0.047567,23.801,74.0385,97.8395,6.9124
24,0.00383894,81.6815,81.3513,81.6524,81.5881,0,0.055171,0.013236,1.33224,0.288234,0.326955,0.050963,0.25857,0.024518,-0.05818,16.4236,81.4159,97.8395,4.8655
25,0.00346146,82.4053,82.3466,82.4417,82.2939,0,0.060321,0.017724,1.450525,0.391932,0.326452,0.062652,0.280695,0.022341,-0.038498,19.3461,77.8761,97.2222,6.1453
26,0.0030935,81.8486,81.6354,81.8081,81.7638,0,0.0583,0.0162,1.420229,0.286576,0.319187,0.053988,0.242671,0.01919,-0.059859,21.4247,76.1062,97.5309,6.2538
27,0.00273732,83.0178,82.9063,82.9549,82.9113,0,0.060068,0.016544,1.438516,0.368489,0.325997,0.05937,0.286432,0.023237,-0.055565,21.878,75.9615,97.8395,7.0005
28,0.00239512,83.5189,83.2059,83.493,83.4241,0,0.054567,0.013494,1.250616,0.241173,0.312233,0.049625,0.251795,0.027556,-0.058314,21.2617,75.0,96.2617,6.368
29,0.00206901,83.5189,83.4658,83.568,83.4164,0,0.063904,0.018899,1.555212,0.434497,0.312287,0.066045,0.253216,0.023699,-0.052959,23.4924,74.0385,97.5309,7.7381
30,0.00176101,82.8508,82.5927,82.6739,82.7202,0,0.057814,0.014771,1.351642,0.293171,0.306891,0.054641,0.255905,0.015712,-0.060901,18.7288,77.8761,96.6049,5.8824
31,0.001473,84.5212,84.3473,84.359,84.38,0,0.055767,0.013114,1.276109,0.288911,0.298179,0.062963,0.269672,0.030638,-0.05106,21.878,75.9615,97.8395,7.0149
32,0.00120677,84.8552,84.618,84.7858,84.7713,0,0.055857,0.014018,1.331493,0.278632,0.261447,0.037598,0.257988,0.019139,-0.061939,22.042,76.1062,98.1481,6.6757
33,0.00096396,83.6303,83.5026,83.6218,83.5424,0,0.060396,0.015151,1.455598,0.324062,0.281886,0.054458,0.2704,0.025808,-0.056688,22.1866,75.9615,98.1481,6.3666
34,0.00074606,84.3541,84.0541,84.3586,84.263,0,0.055097,0.013998,1.249779,0.227419,0.283515,0.049203,0.259576,0.027252,-0.05777,20.9164,76.9231,97.8395,6.8351
35,0.00055442,82.7394,82.6752,82.9171,82.5828,0,0.060803,0.012381,1.48097,0.327563,0.273581,0.061158,0.246433,0.020819,-0.039836,27.3029,71.1538,98.4568,7.6019
36,0.00039022,83.1292,82.7341,83.2383,83.0575,0,0.061501,0.017833,1.493279,0.379772,0.275304,0.06039,0.244603,0.022078,-0.063249,18.7698,78.7611,97.5309,6.029
37,0.00025447,83.9087,83.8713,84.2663,83.7416,0,0.058702,0.013337,1.311876,0.358429,0.305807,0.079759,0.284473,0.039459,0.00219,20.7405,76.9231,97.6636,7.0013
38,0.00014801,82.0713,81.3739,82.6973,81.9902,0,0.057369,0.015371,1.365947,0.302011,0.274579,0.089759,0.246801,0.022786,-0.072437,19.9634,77.8761,97.8395,6.036
39,7.15e-05,81.9599,81.9221,83.7244,81.6948,0,0.063239,0.017394,1.434275,0.475865,0.294393,0.106723,0.302815,0.042669,-0.022126,21.5693,75.9615,97.5309,6.5635
40,2.54e-05,80.6236,79.5885,81.8598,80.5584,0,0.055734,0.020636,1.295068,0.410788,0.276061,0.114907,0.236242,0.034264,-0.033106,16.9999,80.531,97.5309,5.1261
