round,lr,global_acc,global_f1,global_precision,global_recall,convergence_flag,drift_norm_mean,drift_norm_std,drift_feature_mean,drift_feature_std,drift_head_mean,drift_head_std,interference_norm,interference_feature,interference_head,fairness_gap,client_acc_min,client_acc_max,client_acc_std
22,0.0046131,63.5706,61.7099,64.5698,63.011,0,0.001399,0.000103,0.02395,0.006736,0.003856,0.000645,0.886094,0.157717,0.174125,29.5082,40.4372,69.9454,8.5576
23,0.00422361,58.7319,54.8759,60.0646,57.7755,0,0.00144,9.7e-05,0.024189,0.004438,0.003888,0.001184,0.903804,0.21276,0.159817,8.8182,51.9553,60.7735,2.7728
24,0.00383894,61.8465,61.2938,62.9247,61.3731,0,0.001495,0.000134,0.023953,0.004786,0.003678,0.000722,0.925688,0.292767,0.300874,20.2917,47.486,67.7778,5.3345
25,0.00346146,62.4027,62.9979,66.6812,62.3326,0,0.001571,0.000123,0.023482,0.002258,0.003431,0.000439,0.922852,0.206404,0.131278,27.2222,44.4444,71.6667,7.6868
26,0.0030935,62.792,61.2858,63.2498,62.1554,0,0.001678,0.000125,0.025236,0.005503,0.003977,0.000927,0.929583,0.23579,0.173443,20.8411,48.6034,69.4444,5.6277
27,0.00273732,62.9032,62.354,64.4235,62.3083,0,0.001891,0.000178,0.026428,0.005476,0.004405,0.001414,0.939039,0.270142,0.168491,20.0,48.8889,68.8889,6.2996
28,0.00239512,63.6263,62.4263,63.9662,63.0766,0,0.001928,0.000237,0.025055,0.007444,0.003639,0.001526,0.950794,0.261017,0.171136,29.5993,42.623,72.2222,8.3744
29,0.00206901,60.4561,57.5323,61.4884,59.6999,0,0.002292,0.000361,0.027912,0.006087,0.004307,0.001417,0.950218,0.193366,0.084466,17.4863,49.1803,66.6667,4.6925
30,0.00176101,65.0167,65.0676,66.805,64.6264,0,0.002615,0.000267,0.026394,0.004797,0.004012,0.000992,0.975474,0.365157,0.324629,14.7114,51.9553,66.6667,3.6303
31,0.001473,65.6841,64.5823,66.0782,65.1816,0,0.003363,0.000379,0.028969,0.006305,0.00448,0.001112,0.978168,0.324698,0.271246,29.9636,38.8889,68.8525,8.3635
32,0.00120677,61.9577,60.5156,63.2479,61.4364,0,0.004246,0.000684,0.030298,0.006053,0.004503,0.000972,0.988883,0.513183,0.499875,30.9032,37.4302,68.3333,8.7172
33,0.00096396,65.2392,65.606,66.8271,65.1385,0,0.005903,0.000606,0.033419,0.003176,0.004893,0.000792,0.995931,0.698855,0.714075,18.5971,52.514,71.1111,5.4851
34,0.00074606,65.7953,65.6095,66.5177,65.4164,0,0.009665,0.001887,0.047854,0.009369,0.006372,0.001353,0.998043,0.799569,0.800229,13.191,53.1073,66.2983,4.8847
35,0.00055442,66.2959,66.3837,66.9687,66.1473,0,0.0159,0.002494,0.070317,0.011015,0.009673,0.001432,0.999345,0.918748,0.901836,14.1527,52.514,66.6667,3.6832
36,0.00039022,67.9644,67.5315,67.8653,67.7497,0,0.024758,0.002166,0.102538,0.009208,0.0139,0.001452,0.999827,0.977362,0.979139,10.0559,59.7765,69.8324,3.1942
37,0.00025447,68.6318,68.4113,68.5836,68.4667,0,0.029899,0.000976,0.119344,0.003803,0.016227,0.000575,0.99996,0.995705,0.994141,9.8361,61.7486,71.5847,3.2646
38,0.00014801,67.297,67.0643,67.6207,67.0817,0,0.032122,9.1e-05,0.124383,0.000421,0.016995,4.9e-05,0.999984,0.998727,0.997646,8.8914,62.2951,71.1864,2.9774
39,7.15e-05,66.8521,66.3603,66.6335,66.6291,0,0.033243,3.4e-05,0.125126,0.000134,0.017089,4.5e-05,0.999995,1.00012,0.999204,10.7345,61.0169,71.7514,3.1668
40,2.54e-05,66.129,65.3763,65.5012,65.9206,0,0.034166,9e-06,0.125224,2.8e-05,0.017093,1.5e-05,0.999999,1.000628,0.999792,9.5386,61.0169,70.5556,2.9783
